error, control
1014,1023
1014,1023
1014,1023
1015,1023
1016,1023
1014,1023
1014,1023
1014,1023
1014,1023
1015,1023
1014,1023
1014,1023
1015,1023
1015,1023
1014,1023
1015,1023
1014,1023
1014,1023
1015,1023
1015,1023
1015,1023
1014,1023
1014,1023
1014,1023
1015,1023
1014,1023
1014,1023
1014,1023
1014,1023
1014,1023
1012,1023
1012,1023
1014,1023
1010,1023
1014,1023
1014,1023
1014,1023
1013,1023
1008,1023
1005,1023
1004,1023
1012,1023
1012,1023
1012,1023
1012,1023
1013,1023
1012,1023
1014,1023
1013,1023
1014,1023
1011,1023
1011,1023
1014,1023
1014,1023
1013,1023
1013,1023
1011,1023
1014,1023
996,1023
1010,1023
1012,1023
1006,1023
1010,1023
1013,1023
1014,1023
1015,1023
1013,1023
1012,1023
1008,1023
1006,1023
1010,1023
1013,1023
1013,1023
1014,1023
1014,1023
1014,1023
1013,1023
1013,1023
1013,1023
1014,1023
1014,1023
1014,1023
1015,1023
1015,1023
1014,1023
1014,1023
1015,1023
1015,1023
1015,1023
1015,1023
1014,1023
1015,1023
1014,1023
1015,1023
1015,1023
1014,1023
1015,1023
1015,1023
1015,1023
1014,1023
1014,1023
1014,1023
1015,1023
1015,1023
1015,1023
1014,1023
1015,1023
1015,1023
1015,1023
1015,1023
1015,1023
1014,1023
1013,1023
1013,1023
1012,1023
1010,1023
1010,1023
1011,1023
1012,1023
1014,1023
1013,1023
1010,1023
1009,1023
1011,1023
1013,1023
994,1023
1006,1023
1011,1023
1012,1023
1013,1023
1011,1023
1012,1023
1003,1023
998,1023
994,1023
986,1023
953,1023
1013,1023
989,1023
1004,1023
995,1023
1002,1023
1010,1023
968,1023
999,1023
1000,1023
1002,1023
1003,1023
1012,1023
1013,1023
1006,1023
1006,1023
1009,1023
1008,1023
1008,1023
1009,1023
1009,1023
1007,1023
1004,1023
1004,1023
1007,1023
1011,1023
1013,1023
1010,1023
1013,1023
1013,1023
1014,1023
1013,1023
1011,1023
1010,1023
1010,1023
1012,1023
1012,1023
1009,1023
1010,1023
1009,1023
1006,1023
1006,1023
1011,1023
1010,1023
1013,1023
1007,1023
1003,1023
1009,1023
1008,1023
1005,1023
1007,1023
1021,1023
1020,1023
1020,1023
1021,1023
1020,1023
1009,1023
1009,1023
1010,1023
1007,1023
1019,1023
1013,1023
1008,1023
1011,1023
1011,1023
1007,1023
1011,1023
1002,1023
1004,1023
1000,1023
1004,1023
995,1023
1008,1023
1005,1023
1005,1023
1001,1023
1011,1023
1005,1023
1012,1023
1006,1023
1002,1023
1012,1023
1015,1023
1015,1023
1017,1023
1017,1023
1014,1023
1016,1023
1007,1023
1008,1023
1009,1023
1007,1023
1006,1023
1006,1023
1007,1023
1007,1023
1007,1023
1007,1023
1007,1023
1007,1023
1007,1023
1007,1023
1006,1023
1006,1023
1006,1023
1006,1023
1006,1023
1007,1023
1007,1023
1006,1023
1007,1023
1006,1023
1007,1023
1008,1023
1009,1023
1007,1023
1007,1023
1007,1023
1007,1023
1008,1023
1008,1023
1007,1023
1006,1023
1007,1023
1006,1023
1007,1023
1006,1023
1007,1023
1007,1023
1007,1023
1006,1023
1007,1023
1008,1023
1007,1023
1008,1023
1007,1023
1008,1023
1008,1023
1007,1023
1007,1023
1007,1023
1007,1023
1008,1023
1008,1023
1008,1023
1007,1023
1007,1023
1009,1023
1007,1023
997,1023
974,1023
955,1023
931,1023
908,1023
886,1023
861,1023
833,1023
798,1023
772,1023
738,1023
708,1023
681,1023
650,1023
627,1023
603,1023
582,1023
561,1023
538,1023
517,1023
495,990
475,950
456,912
435,870
415,830
390,780
371,742
353,706
333,666
317,634
304,608
292,584
285,570
277,554
272,544
270,540
268,536
268,536
269,538
271,542
270,540
270,540
271,542
270,540
270,540
270,540
270,540
271,542
270,540
270,540
270,540
270,540
269,538
270,540
270,540
270,540
270,540
270,540
270,540
271,542
270,540
270,540
270,540
271,542
270,540
270,540
270,540
271,542
269,538
271,542
271,542
269,538
269,538
268,536
268,536
262,524
255,510
247,494
234,468
220,440
206,412
190,380
173,346
152,304
132,264
113,226
95,190
75,150
56,112
37,74
18,36
0,0
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-6,-12
11,22
25,50
44,88
65,130
88,176
111,222
137,274
163,326
189,378
216,432
245,490
274,548
301,602
331,662
358,716
385,770
416,832
444,888
472,944
498,996
526,1023
555,1023
583,1023
607,1023
633,1023
656,1023
680,1023
700,1023
721,1023
739,1023
758,1023
774,1023
790,1023
806,1023
821,1023
835,1023
848,1023
860,1023
873,1023
882,1023
893,1023
902,1023
913,1023
922,1023
932,1023
940,1023
948,1023
954,1023
959,1023
965,1023
970,1023
977,1023
980,1023
986,1023
991,1023
995,1023
1000,1023
1004,1023
1006,1023
1009,1023
1011,1023
1012,1023
1013,1023
1013,1023
1014,1023
1014,1023
1013,1023
1014,1023
1014,1023
1014,1023
1014,1023
1014,1023
1014,1023
1014,1023
1014,1023
1015,1023
1014,1023
1014,1023
1014,1023
1014,1023
1014,1023
1015,1023
1014,1023
1014,1023
1014,1023
1015,1023
1013,1023
1013,1023
1013,1023
1012,1023
1012,1023
1012,1023
1011,1023
1012,1023
1011,1023
1012,1023
1012,1023
1012,1023
1012,1023
1012,1023
1012,1023
1011,1023
1011,1023
1011,1023
1012,1023
1011,1023
1009,1023
1010,1023
1009,1023
1011,1023
1012,1023
1011,1023
1011,1023
1012,1023
1013,1023
1013,1023
1014,1023
1014,1023
1013,1023
1014,1023
1012,1023
1011,1023
1013,1023
1011,1023
1011,1023
1011,1023
1010,1023
1009,1023
1010,1023
1009,1023
1010,1023
1010,1023
1011,1023
1011,1023
1013,1023
1012,1023
1012,1023
1011,1023
1011,1023
1011,1023
1012,1023
1012,1023
1012,1023
1013,1023
1012,1023
1011,1023
1011,1023
1012,1023
1012,1023
1011,1023
1011,1023
1011,1023
1013,1023
1011,1023
1012,1023
1011,1023
1012,1023
1012,1023
1010,1023
1011,1023
993,1023
970,1023
948,1023
920,1023
890,1023
857,1023
822,1023
788,1023
748,1023
710,1023
672,1023
633,1023
599,1023
562,1023
529,1023
491,982
457,914
422,844
387,774
357,714
328,656
299,598
272,544
247,494
222,444
200,400
177,354
158,316
137,274
117,234
99,198
80,160
63,126
47,94
28,56
15,30
-1,-2
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
-7,-14
8,16
21,42
38,76
59,118
81,162
107,214
135,270
165,330
197,394
230,460
261,522
296,592
332,664
368,736
408,816
443,886
480,960
518,1023
557,1023
593,1023
631,1023
670,1023
706,1023
742,1023
774,1023
802,1023
829,1023
850,1023
872,1023
890,1023
907,1023
927,1023
941,1023
954,1023
967,1023
976,1023
984,1023
992,1023
996,1023
1001,1023
1003,1023
1004,1023
1003,1023
1002,1023
997,1023
992,1023
985,1023
977,1023
967,1023
955,1023
941,1023
923,1023
904,1023
883,1023
863,1023
844,1023
824,1023
804,1023
783,1023
763,1023
746,1023
728,1023
711,1023
698,1023
684,1023
670,1023
656,1023
646,1023
635,1023
624,1023
617,1023
610,1023
602,1023
599,1023
596,1023
594,1023
593,1023
592,1023
591,1023
591,1023
591,1023
590,1023
591,1023
592,1023
591,1023
589,1023
589,1023
590,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
589,1023
591,1023
592,1023
590,1023
590,1023
590,1023
592,1023
590,1023
589,1023
591,1023
591,1023
593,1023
591,1023
591,1023
591,1023
591,1023
590,1023
589,1023
591,1023
591,1023
591,1023
590,1023
590,1023
591,1023
592,1023
591,1023
590,1023
591,1023
591,1023
590,1023
590,1023
591,1023
590,1023
590,1023
592,1023
590,1023
591,1023
590,1023
591,1023
591,1023
592,1023
591,1023
591,1023
590,1023
590,1023
590,1023
592,1023
591,1023
591,1023
592,1023
591,1023
591,1023
592,1023
591,1023
590,1023
591,1023
590,1023
593,1023
591,1023
591,1023
591,1023
590,1023
590,1023
592,1023
591,1023
591,1023
590,1023
591,1023
591,1023
590,1023
591,1023
592,1023
590,1023
591,1023
591,1023
591,1023
592,1023
590,1023
591,1023
591,1023
590,1023
591,1023
591,1023
592,1023
591,1023
591,1023
589,1023
592,1023
592,1023
590,1023
590,1023
591,1023
589,1023
591,1023
592,1023
590,1023
591,1023
591,1023
591,1023
591,1023
592,1023
590,1023
590,1023
592,1023
591,1023
591,1023
590,1023
591,1023
591,1023
589,1023
591,1023
591,1023
590,1023
591,1023
591,1023
592,1023
591,1023
590,1023
591,1023
590,1023
590,1023
591,1023
591,1023
590,1023
591,1023
590,1023
590,1023
591,1023
591,1023
590,1023
590,1023
591,1023
591,1023
591,1023
591,1023
590,1023
590,1023
591,1023
592,1023
591,1023
591,1023
591,1023
590,1023
592,1023
590,1023
591,1023
589,1023
591,1023
591,1023
590,1023
590,1023
590,1023
591,1023
591,1023
590,1023
591,1023
590,1023
591,1023
590,1023
590,1023
591,1023
591,1023
591,1023
590,1023
591,1023
591,1023
590,1023
591,1023
591,1023
590,1023
590,1023
590,1023
591,1023
591,1023
591,1023
591,1023
590,1023
591,1023
592,1023
591,1023
591,1023
590,1023
591,1023
590,1023
590,1023
590,1023
591,1023
590,1023
591,1023
590,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
590,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
590,1023
590,1023
590,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
590,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
590,1023
591,1023
591,1023
591,1023
591,1023
590,1023
590,1023
591,1023
591,1023
591,1023
591,1023
590,1023
591,1023
591,1023
591,1023
591,1023
590,1023
590,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
592,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
590,1023
591,1023
591,1023
590,1023
590,1023
590,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
590,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
590,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
592,1023
591,1023
591,1023
590,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
592,1023
591,1023
592,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
592,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
592,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
590,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
592,1023
591,1023
591,1023
592,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
592,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
591,1023
592,1023
591,1023
591,1023
591,1023
591,1023
592,1023
591,1023
591,1023
591,1023
591,1023
592,1023
591,1023
591,1023
