error, control
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
507,202
500,200
507,202
490,196
466,186
433,173
402,160
372,148
350,140
324,129
307,122
292,116
276,110
259,103
233,93
217,86
208,83
190,76
176,70
165,66
164,65
165,66
167,66
167,66
170,68
171,68
174,69
173,69
172,68
170,68
167,66
166,66
158,63
145,58
133,53
113,45
95,38
73,29
47,18
21,8
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
